Date,Stock,Gap_up,Time,EMA,P/L,Quantity,Margin
30-10-2019,TATACHEM,0.016623,9:20:00,628.5209,12772.74,655.5556,82895
30-10-2019,INDIGO,0.028551,9:25:00,1427.828,-2200,189.3048,54179.04
30-10-2019,PETRONET,0.035286,9:35:00,291.5805,-2200,1011.429,59289.94
31-10-2019,RAMCOCEM,0.017976,9:20:00,780.4764,-2200,907.6923,142153.7
31-10-2019,JINDALSTEL,0.015625,9:20:00,117.1733,-2200,2212.5,52215
31-10-2019,DLF,0.02341,9:25:00,187.0476,8692.548,1539.13,58209.91
01-11-2019,LUPIN,0.011945,9:25:00,754.1864,-2200,411.6279,62238.14
01-11-2019,INDUSINDBK,0.01127,9:30:00,1338.335,-2200,177,47577.6
01-11-2019,INDIGO,0.010605,9:35:00,1479.575,-2200,141.6,42026.88
04-11-2019,JINDALSTEL,0.015403,9:20:00,125.8835,-2200,580.3279,14792.56
04-11-2019,BHARTIAIRTL,0.014065,9:20:00,369.7402,-2200,643.6364,47687.02
04-11-2019,EICHERMOT,0.012013,9:20:00,2207.725,4208.81,107.2727,47446.73
04-11-2019,VEDL,0.022868,9:25:00,156.6046,-2200,1609.091,50815.09
05-11-2019,BHARATFORG,0.016685,9:20:00,472.3256,4770.671,313.2743,30105.66
05-11-2019,BAJFINANCE,0.014345,9:20:00,4151.362,-2200,38.56209,32064.76
05-11-2019,JINDALSTEL,0.012755,9:40:00,137.8231,-2200,1311.111,36304.67
06-11-2019,TORNTPOWER,0.031596,9:20:00,285.1153,-2200,520.5882,29897.38
06-11-2019,M&M,0.017409,9:20:00,583.1287,3368.116,708,82906.8
06-11-2019,DLF,0.011934,9:40:00,188.4743,-2200,1361.538,51384.46
07-11-2019,EXIDEIND,0.030035,9:25:00,188.3723,-2200,2723.077,102932.3
07-11-2019,PEL,0.031106,9:30:00,1827.887,7104.452,117.2185,43579.51
07-11-2019,LICHSGFIN,0.033592,9:35:00,447.5254,6966.921,553.125,49925.06
07-11-2019,IBULHSGFIN,0.048314,9:40:00,245.7835,4413.195,380.6452,19039.87
08-11-2019,COLPAL,0.013551,9:20:00,1611.574,5775.372,153.2468,49537.01
08-11-2019,DLF,0.018182,9:25:00,199.5219,-2200,1141.935,46191.29
08-11-2019,ICICIPRULI,0.011388,9:25:00,522.209,6704.5,2082.353,217876.6
08-11-2019,IGL,0.032553,9:30:00,409.8266,-2200,1220.69,100963.2
11-11-2019,NTPC,0.013203,9:20:00,118.1212,-2200,1966.667,46551
13-11-2019,COALINDIA,0.02883,9:20:00,211.7643,8833.641,1685.714,71828.29
13-11-2019,BRITANNIA,0.048549,9:25:00,3225.113,-2200,69.41176,45307.84
13-11-2019,LUPIN,0.024805,9:25:00,748.2223,14576.4,655.5556,98700.44
13-11-2019,AUROPHARMA,0.016678,9:25:00,448.5145,7296.685,384.7826,34880.54
15-11-2019,AUROPHARMA,0.015664,9:25:00,399.8941,-2200,786.6667,63082.8
15-11-2019,GLENMARK,0.055841,9:30:00,297.361,-2200,1106.25,66463.5
15-11-2019,CANBK,0.016992,9:30:00,206.0209,-2200,885,36948.75
18-11-2019,TATAMOTORS,0.021062,9:20:00,169.6526,-2200,1966.667,66886.33
18-11-2019,BHARATFORG,0.018872,9:20:00,444.4153,-329.302,411.6279,36799.53
18-11-2019,BPCL,0.026552,9:30:00,519.2263,-2200,1011.429,105663.9
18-11-2019,GLENMARK,0.031229,9:35:00,320.2845,-2200,643.6364,41778.44
19-11-2019,UJJIVAN,0.013794,9:20:00,288.6371,-2200,667.9245,38626.08
19-11-2019,EXIDEIND,0.011591,9:20:00,191.0014,1563.123,1311.111,50215.56
19-11-2019,BHARTIAIRTL,0.043321,9:35:00,418.0396,-2200,380.6452,32000.84
20-11-2019,RELIANCE,0.029984,9:20:00,1455.079,-2200,292.562,86437.44
20-11-2019,CONCOR,0.020857,9:20:00,571.9313,-2200,416.4706,47744.19
20-11-2019,BHARTIAIRTL,0.020406,9:25:00,438.8973,4723.514,411.6279,36235.6
20-11-2019,HINDPETRO,0.020159,9:25:00,296.8454,719.1517,513.0435,30587.65
21-11-2019,ZEEL,0.1,9:35:00,331.8854,-2200,448.1013,29830.1
21-11-2019,LT,0.017526,9:35:00,1404.082,-2200,252.8571,71265.26
22-11-2019,IBULHSGFIN,0.021378,9:25:00,237.5154,-2200,520.5882,24962.21
22-11-2019,NTPC,0.01431,9:30:00,117.6589,-2200,7080,167371.2
25-11-2019,DLF,0.012658,9:25:00,223.2838,11015.42,2082.353,93810
25-11-2019,TITAN,0.012592,9:30:00,1148.658,-2200,513.0435,118153.9
25-11-2019,CASTROLIND,0.010313,9:30:00,147.0602,-2200,3933.333,116072.7
26-11-2019,UBL,0.013704,9:20:00,1233.617,-2200,590,146556
26-11-2019,SUNPHARMA,0.010568,9:20:00,462.4021,7434.197,553.125,51352.13
26-11-2019,IBULHSGFIN,0.032762,9:25:00,268.0152,-2200,570.9677,30872.23
26-11-2019,APOLLOTYRE,0.014978,9:25:00,171.6049,7107.948,2212.5,75977.25
27-11-2019,BIOCON,0.021184,9:20:00,270.0029,-2200,931.5789,50938.74
27-11-2019,TVSMOTOR,0.01457,9:30:00,456.4957,-2200,667.9245,61128.45
27-11-2019,RBLBANK,0.023906,9:35:00,359.8963,-2200,570.9677,41292.39
27-11-2019,IBULHSGFIN,0.023355,9:35:00,263.9953,-2200,753.1915,39798.64
28-11-2019,IBULHSGFIN,0.023681,9:20:00,272.1654,-2200,983.3333,53994.83
29-11-2019,ZEEL,0.012862,9:20:00,314.1527,5356.716,232.8947,14735.25
29-11-2019,L&TFH,0.013615,9:35:00,111.1568,-2200,2212.5,49272.37
29-11-2019,IBULHSGFIN,0.05885,9:40:00,369.972,36435.38,448.1013,33343.22
02-12-2019,BHARTIAIRTL,0.064817,9:20:00,454.4338,5299.276,264.1791,24769.43
02-12-2019,JSWSTEEL,0.022749,9:20:00,263.3693,-2200,1220.69,64354.76
02-12-2019,RELIANCE,0.031484,9:25:00,1501.545,4189.727,256.5217,77708.13
02-12-2019,GRASIM,0.02916,9:40:00,815.616,7021.017,621.0526,101747.1
03-12-2019,BIOCON,0.046186,9:25:00,290.462,4262.69,1041.176,60617.29
03-12-2019,TATAMOTORS,0.011798,9:30:00,162.2911,15829.05,3933.333,127676
05-12-2019,RELIANCE,0.013716,9:20:00,1477.918,6365.129,300,89145
05-12-2019,BANKBARODA,0.010602,9:25:00,104.6262,-2200,7080,148680
05-12-2019,ZEEL,0.016705,9:30:00,285.9729,-2200,885,50887.5
05-12-2019,EICHERMOT,0.013173,9:30:00,2154.806,5150.682,442.5,190717.5
06-12-2019,APOLLOTYRE,0.021645,9:25:00,174.935,4079.491,2528.571,88752.86
10-12-2019,TATAMOTORS,0.01028,9:20:00,161.5261,3884.833,2082.353,67280.82
11-12-2019,IBULHSGFIN,0.030775,9:20:00,272.133,2806.488,722.449,39366.24
11-12-2019,JINDALSTEL,0.012035,9:20:00,142.5305,-2200,4425,126643.5
11-12-2019,L&TFH,0.010343,9:20:00,107.4484,-544.615,2723.077,58764
11-12-2019,PEL,0.020725,9:25:00,1628.831,-2200,213.253,69584.46
12-12-2019,LTIM,0.018721,9:25:00,1648.823,13590.77,610.3448,201792.2
12-12-2019,VEDL,0.01083,9:40:00,140.6092,-2200,2212.5,62370.37
13-12-2019,JSWSTEEL,0.028951,9:25:00,260.8685,-2200,1264.286,66425.57
13-12-2019,HINDALCO,0.02755,9:25:00,205.6883,-2200,2950,122277.5
13-12-2019,TATAMOTORS,0.022498,9:25:00,177.5889,-2200,931.5789,33425.05
13-12-2019,VEDL,0.025,9:35:00,148.6512,-2200,3218.182,95998.36
16-12-2019,IBULHSGFIN,0.012781,9:20:00,312.5082,752.6756,333.9623,20929.42
16-12-2019,APOLLOHOSP,0.012565,9:30:00,1371.91,-2200,484.9315,133356.2
18-12-2019,TATAMOTORS,0.010544,9:20:00,180.8336,-2200,3540,128112.6
19-12-2019,JINDALSTEL,0.012325,9:20:00,147.4339,-2200,1539.13,45619.83
20-12-2019,INDIGO,0.010847,9:20:00,1290.241,-2200,179.6954,46370.41
23-12-2019,TATACONSUM,0.017751,9:20:00,317.5169,5978.55,1141.935,73300.84
24-12-2019,HINDALCO,0.014409,9:20:00,216.0567,-2200,2528.571,109487.1
27-12-2019,SBIN,0.010762,9:40:00,335.6996,-2200,2360,158662.8
30-12-2019,ADANIPORTS,0.020071,9:20:00,366.1093,597.1994,553.125,40571.72
30-12-2019,BHARTIAIRTL,0.010745,9:25:00,447.7788,-2200,956.7568,85706.27
01-01-2018,BERGEPAINT,0.010776,9:20:00,275.7895,4632.894,600,33258
01-01-2018,BANKINDIA,0.036819,9:25:00,172.17,-2200,5900,204140
01-01-2018,GRANULES,0.010186,9:25:00,137.8303,-2200,5057.143,139476
02-01-2018,M&M,0.012556,9:20:00,749.9458,-2200,544.6154,81910.15
02-01-2018,TVSMOTOR,0.022898,9:25:00,782.1915,8411.989,643.6364,101559.4
02-01-2018,ONGC,0.017676,9:30:00,195.7233,-2200,2360,92700.8
03-01-2018,TITAN,0.022185,9:20:00,852.8218,-2200,590,101244
03-01-2018,TATACHEM,0.021367,9:25:00,738.5178,-2200,1072.727,158817.3
03-01-2018,RELIANCE,0.015199,9:25:00,866.8287,-2200,1685.714,293010.9
03-01-2018,JSWSTEEL,0.012474,9:25:00,267.9647,-2200,1770,95332.2
04-01-2018,UBL,0.013596,9:20:00,1085.333,1759.003,260.2941,56577.53
04-01-2018,OIL,0.011143,9:30:00,255.06,3856.58,3339.623,170855.1
05-01-2018,PNB,0.022386,9:20:00,177.9596,-2200,2212.5,79074.75
05-01-2018,UBL,0.01497,9:30:00,1106.876,-2200,520.5882,115830.9
05-01-2018,BHARATFORG,0.025861,9:35:00,738.2235,-2200,2528.571,374228.6
05-01-2018,JISLJALEQS,0.023853,9:35:00,136.659,3490.858,1770,48391.8
08-01-2018,JINDALSTEL,0.029073,9:20:00,253.2271,1201.231,251.0638,13203.45
08-01-2018,LTIM,0.027289,9:30:00,1120.026,3047.34,643.6364,144592.9
08-01-2018,SUNPHARMA,0.015983,9:35:00,595.7004,-2200,580.3279,69650.95
09-01-2018,ASHOKLEY,0.013624,9:25:00,130.8415,1369.001,2360,61950
10-01-2018,JINDALSTEL,0.017085,9:20:00,252.467,-2200,907.6923,45983.69
10-01-2018,JUBLFOOD,0.010926,9:20:00,194.2592,4533.076,1539.13,60103.04
10-01-2018,MCX,0.017148,9:25:00,945.8136,-2200,885,167698.7
11-01-2018,NMDC,0.018674,9:20:00,156.1583,-2200,2950,92453
11-01-2018,RAYMOND,0.014363,9:30:00,1121.642,-2200,453.8462,101933.8
11-01-2018,ICIL,0.011182,9:35:00,136.0626,739.5058,680.7692,18544.15
12-01-2018,JISLJALEQS,0.011478,9:25:00,142.3863,-2200,4425,127086
12-01-2018,PFC,0.01095,9:25:00,128.3575,-2200,5900,151571
15-01-2018,HDFC,0.016497,9:20:00,1774.166,-2200,318.9189,113796.6
15-01-2018,GRANULES,0.040944,9:25:00,146.1443,2894.491,1685.714,49458.86
15-01-2018,FORTIS,0.013135,9:40:00,145.6736,-2200,5057.143,147466.3
16-01-2018,PCJEWELLER,0.013178,9:25:00,594.5729,12965.79,610.3448,72924
17-01-2018,LTIM,0.010639,9:20:00,1100.265,-2200,239.1892,52647.93
17-01-2018,FORTIS,0.010691,9:25:00,141.0877,-2200,5057.143,143016
18-01-2018,PNB,0.029336,9:20:00,177.5192,7608.334,983.3333,35105
18-01-2018,KTKBANK,0.035593,9:30:00,150.3014,12330.79,1770,53383.2
18-01-2018,UJJIVAN,0.031953,9:30:00,413.2474,19604.4,956.7568,79525.62
18-01-2018,FEDERALBNK,0.037108,9:35:00,106.7332,18080.48,3933.333,84016
19-01-2018,FORTIS,0.01492,9:20:00,145.1038,-2200,2212.5,64383.75
19-01-2018,YESBANK,0.018464,9:25:00,347.8209,-658.077,453.8462,31619.46
22-01-2018,CHENNPETRO,0.030235,9:20:00,447.9792,24290.53,1180,105798.8
22-01-2018,JUBLFOOD,0.029377,9:20:00,213.8392,-2200,722.449,31282.04
22-01-2018,ONGC,0.022199,9:20:00,199.9,2307.484,804.5455,32785.23
23-01-2018,BHEL,0.020564,9:20:00,105.8749,6579.806,3218.182,68579.45
23-01-2018,CHENNPETRO,0.017068,9:20:00,431.0408,1644.587,1141.935,98925.87
23-01-2018,IOC,0.031765,9:25:00,129.6339,-2200,5057.143,131890.3
23-01-2018,HAVELLS,0.022347,9:30:00,566.6646,-2200,421.4286,48026
24-01-2018,IBULHSGFIN,0.015119,9:20:00,1389.062,9653.017,302.5641,84536.41
24-01-2018,GSFC,0.010655,9:25:00,155.5714,3382.971,1863.158,58000.11
25-01-2018,LTIM,0.049825,9:25:00,1225.406,-2200,307.8261,75900.68
25-01-2018,MUTHOOTFIN,0.020719,9:25:00,428.6065,-2200,1072.727,91986.36
29-01-2018,SHRIRAMFIN,0.019977,9:25:00,1425.881,6194.763,200,57112
29-01-2018,HINDZINC,0.01658,9:35:00,309.6548,7524.656,1141.935,71074.06
31-01-2018,IOC,0.013694,9:30:00,140.7101,6307.43,3540,99898.8
31-01-2018,MCX,0.022713,9:40:00,782.3616,10072.2,1220.69,191172.2
31-01-2018,CHOLAFIN,0.016502,9:40:00,262.4201,-2200,2212.5,116377.5
31-01-2018,ENGINERSIN,0.015611,9:40:00,176.3884,-2200,4425,156202.5
01-02-2018,MANAPPURAM,0.013069,9:20:00,111.5736,-2200,4425,98987.25
01-02-2018,LTIM,0.019053,9:25:00,1303.508,964.2807,90.30612,23682.78
01-02-2018,LT,0.029933,9:40:00,1458.985,-2200,842.8571,246603.1
07-02-2018,PCJEWELLER,0.075489,9:20:00,399.7677,8565.402,368.75,29846.62
07-02-2018,BALRAMCHIN,0.040897,9:20:00,114.5002,976.174,1264.286,28977.43
07-02-2018,REPCOHOME,0.04055,9:20:00,603.3504,2339.153,264.1791,31968.31
07-02-2018,JISLJALEQS,0.038275,9:20:00,115.2489,6159.614,1475,34264.25
08-02-2018,GRANULES,0.022661,9:20:00,119.655,-2200,1966.667,47141
08-02-2018,TORNTPOWER,0.041709,9:25:00,252.7014,-2200,1416,72173.52
08-02-2018,CIPLA,0.025911,9:30:00,596.5321,-2200,520.5882,62741.29
08-02-2018,JUSTDIAL,0.019789,9:35:00,439.7674,-2200,402.2727,35440.23
12-02-2018,ZYDUSLIFE,0.037766,9:20:00,419.0417,-2200,416.4706,35154.28
12-02-2018,AMARAJABAT,0.03737,9:25:00,834.0097,-2200,302.5641,51254.36
12-02-2018,MARICO,0.031965,9:25:00,303.292,-2200,1539.13,93917.74
12-02-2018,BATAINDIA,0.027556,9:35:00,721.6807,5035.554,804.5455,116192.5
14-02-2018,GODFRYPHLP,0.028935,9:20:00,907.6302,-2200,437.037,80060.81
14-02-2018,DLF,0.025455,9:20:00,235.4512,8817.404,1609.091,76077.82
14-02-2018,MGL,0.02467,9:25:00,1040.772,-2200,528.3582,110368.7
15-02-2018,TORNTPOWER,0.025386,9:20:00,273.3214,-2200,1180,64664
15-02-2018,ADANIPORTS,0.020581,9:20:00,416.6222,-2200,885,74171.85
15-02-2018,BEML,0.019682,9:25:00,1336.116,-2200,260.2941,69654.71
16-02-2018,APOLLOHOSP,0.022393,9:20:00,1216.322,9067.869,135.1145,32911.19
16-02-2018,VEDL,0.016954,9:20:00,325.6948,5902.859,1220.69,79588.97
16-02-2018,ZEEL,0.01594,9:25:00,573.58,4850.615,1264.286,145190.6
16-02-2018,REPCOHOME,0.016069,9:30:00,558.8477,3132.545,863.4146,96529.76
19-02-2018,ICICIBANK,0.02632,9:20:00,323.0456,3853.436,842.8571,54583.43
20-02-2018,JUBLFOOD,0.012287,9:40:00,201.6225,3068.836,1863.158,75178.42
21-02-2018,UNIONBANK,0.019308,9:20:00,111.6693,-2200,2212.5,49427.25
21-02-2018,AMBUJACEM,0.016306,9:20:00,265.7256,6954.972,1475,78691.25
23-02-2018,VGUARD,0.018625,9:20:00,227.2748,-2200,1863.158,84978.63
23-02-2018,MCDOWELL-N,0.016058,9:25:00,634.4146,-2200,1264.286,160614.9
23-02-2018,BANKBARODA,0.016039,9:25:00,144.8517,-2200,3540,102766.2
23-02-2018,SUNPHARMA,0.015791,9:25:00,552.0363,-2200,1180,130862
26-02-2018,HINDZINC,0.015244,9:30:00,333.6174,-2200,3933.333,263376
26-02-2018,MANAPPURAM,0.014319,9:30:00,109.3489,-2200,5900,129092
27-02-2018,CHENNPETRO,0.023268,9:20:00,375.85,4306.254,621.0526,46721.79
27-02-2018,GSFC,0.011069,9:25:00,131.686,-2200,4425,116687.2
01-03-2018,ESCORTS,0.012824,9:20:00,898.4898,10962.4,786.6667,141875.3
01-03-2018,BAJAJ-AUTO,0.015394,9:30:00,3056.612,-2200,136.6795,83703.92
01-03-2018,LTIM,0.013818,9:40:00,1467.384,-2200,453.8462,133258.3
06-03-2018,JSWSTEEL,0.024173,9:20:00,296.7226,8926.252,1475,88588.5
06-03-2018,JINDALSTEL,0.017643,9:20:00,242.7287,-2200,1041.176,51267.53
06-03-2018,BPCL,0.015427,9:20:00,435.4173,-2200,1311.111,114394.4
06-03-2018,SUNPHARMA,0.022696,9:25:00,551.5482,16107.99,786.6667,86903.07
08-03-2018,FORTIS,0.02101,9:20:00,150.2014,4434.261,1264.286,38244.64
08-03-2018,BHARTIAIRTL,0.020594,9:20:00,400.1483,-2200,1311.111,105793.6
08-03-2018,UBL,0.018793,9:20:00,1027.979,-2200,285.4839,58829.66
08-03-2018,L&TFH,0.021806,9:30:00,147.7193,2085.24,3933.333,116348
09-03-2018,JISLJALEQS,0.013777,9:20:00,105.4861,-2200,4425,93367.5
12-03-2018,OIL,0.018841,9:20:00,215.4322,-2200,3277.778,141685.2
12-03-2018,JISLJALEQS,0.021144,9:25:00,105.0004,-2200,2528.571,53201.14
12-03-2018,ITC,0.018322,9:35:00,265.246,-2200,1863.158,99306.32
13-03-2018,BHARATFORG,0.01006,9:25:00,742.4552,-2200,804.5455,119925.5
14-03-2018,FORTIS,0.019338,9:20:00,156.8391,154.2031,823.2558,26154.84
14-03-2018,STAR,0.012565,9:20:00,681.3495,-2200,431.7073,58915.1
15-03-2018,GSFC,0.01772,9:20:00,126.0464,-2200,1609.091,40903.09
19-03-2018,STAR,0.023125,9:35:00,699.2269,-2200,931.5789,130476.9
19-03-2018,RAMCOCEM,0.032667,9:40:00,747.8817,-2200,1011.429,151340.1
21-03-2018,BEML,0.026447,9:20:00,1068.226,-2200,215.8537,46430.12
21-03-2018,BANKINDIA,0.032771,9:25:00,102.9539,-2200,5057.143,104682.9
21-03-2018,MFSL,0.015873,9:25:00,433.1729,-2200,804.5455,70027.64
22-03-2018,TATAMOTORS,0.013928,9:20:00,335.811,-2200,956.7568,64322.76
22-03-2018,VEDL,0.010674,9:25:00,287.3064,-2200,1180,67873.6
22-03-2018,SUNPHARMA,0.030723,9:35:00,513.4961,6027.975,956.7568,98517.24
26-03-2018,ZYDUSLIFE,0.017821,9:20:00,374.604,-2200,753.1915,56828.3
26-03-2018,NMDC,0.015397,9:25:00,122.0337,-2200,2723.077,66715.38
27-03-2018,FORTIS,0.029462,9:20:00,150.268,13832.17,1361.538,41431.62
27-03-2018,BANKBARODA,0.031802,9:25:00,143.4386,-2200,2723.077,78288.46
27-03-2018,BANKINDIA,0.030867,9:25:00,103.208,-2200,3218.182,66487.64
27-03-2018,JINDALSTEL,0.022586,9:30:00,224.3903,-2200,1220.69,55346.07
02-04-2018,ZYDUSLIFE,0.030303,9:20:00,382.0831,-2200,1011.429,77748.51
02-04-2018,VGUARD,0.024752,9:20:00,223.2773,-2200,1539.13,68906.87
02-04-2018,TATAMOTORS,0.024935,9:25:00,333.8427,-2200,1041.176,70071.18
03-04-2018,SBIN,0.013813,9:30:00,250.6133,-2200,5057.143,254526
03-04-2018,BANKBARODA,0.015856,9:35:00,146.4526,2519.481,1609.091,47339.45
03-04-2018,CANFINHOME,0.012216,9:35:00,437.7448,6773.115,708,62091.6
04-04-2018,EICHERMOT,0.018149,9:20:00,2835.903,-2200,305.1724,174631.9
04-04-2018,KTKBANK,0.031076,9:25:00,109.4888,-2200,4425,97350
04-04-2018,BHARATFORG,0.014774,9:25:00,727.948,8547.335,590,86317
05-04-2018,HINDALCO,0.029382,9:25:00,205.9799,-2200,1072.727,44486
05-04-2018,JISLJALEQS,0.035278,9:30:00,112.3979,-2200,4425,99872.25
05-04-2018,JINDALSTEL,0.024362,9:35:00,224.8611,-2200,2528.571,113988
05-04-2018,TATAMTRDVR,0.025351,9:40:00,203.8855,-2200,2950,120655
06-04-2018,IOC,0.014261,9:20:00,116.4391,1183.26,2212.5,51661.88
06-04-2018,UJJIVAN,0.011724,9:20:00,381.1319,967.4096,1011.429,77182.11
09-04-2018,PCJEWELLER,0.016097,9:20:00,299.9465,-2200,1264.286,76059.43
09-04-2018,PNB,0.017132,9:25:00,103.5019,-2200,3933.333,81813.33
09-04-2018,GODFRYPHLP,0.018127,9:30:00,880.885,-282.605,297.479,52656.76
10-04-2018,HINDALCO,0.039078,9:20:00,226.443,-2200,1609.091,73889.45
10-04-2018,VEDL,0.034299,9:20:00,285.2374,9527.656,2528.571,145595.1
10-04-2018,GSFC,0.019592,9:25:00,125.9122,5044.377,4425,111819.7
11-04-2018,JSWSTEEL,0.014774,9:25:00,315.2902,-2200,2212.5,140272.5
11-04-2018,HINDALCO,0.021739,9:30:00,233.3568,-2200,2723.077,127521.7
11-04-2018,VEDL,0.021119,9:40:00,290.4731,-2200,1361.538,79241.54
13-04-2018,HINDALCO,0.010318,9:20:00,234.7317,-2200,2212.5,104208.7
13-04-2018,ADANIENT,0.031594,9:25:00,138.5996,-2200,2360,65655.2
13-04-2018,BRITANNIA,0.011071,9:30:00,2588.276,-2200,508.6207,263477.7
17-04-2018,POWERGRID,0.02008,9:20:00,114.3228,922.0341,2723.077,63039.23
17-04-2018,L&TFH,0.017416,9:20:00,159.4375,-2200,1685.714,54111.43
17-04-2018,JISLJALEQS,0.014617,9:20:00,116.9481,3008.063,5057.143,118488.9
17-04-2018,M&M,0.018155,9:30:00,812.0252,5662.077,1770,288156
18-04-2018,DABUR,0.011055,9:20:00,348.3064,-2200,1072.727,75337.64
18-04-2018,WIPRO,0.012097,9:25:00,216.4731,-2200,2901.639,126186.5
18-04-2018,VEDL,0.014543,9:30:00,291.3756,-2200,2950,172044
18-04-2018,UBL,0.013973,9:35:00,1108.72,3953.307,274.4186,60945.63
19-04-2018,ACC,0.020019,9:25:00,1598.125,-2200,139.3701,44765.67
19-04-2018,VEDL,0.019409,9:25:00,297.6276,-2200,2212.5,132750
23-04-2018,BPCL,0.012386,9:20:00,374.3209,-2200,655.5556,49284.67
23-04-2018,IBULHSGFIN,0.021349,9:25:00,1374.564,13908.89,232.8947,64230.04
23-04-2018,HINDPETRO,0.01254,9:35:00,304.8947,-2200,1966.667,120556.7
24-04-2018,GSFC,0.014193,9:20:00,131.4525,-2200,1685.714,44502.86
24-04-2018,M&MFIN,0.01394,9:25:00,317.8168,10859.62,1264.286,80724.64
24-04-2018,SHRIRAMFIN,0.013592,9:30:00,1593.55,1576.112,128.7273,41178.57
25-04-2018,RAYMOND,0.037072,9:20:00,1085.356,-2200,221.25,48458.17
25-04-2018,ICICIPRULI,0.023078,9:20:00,429.2176,-2200,610.3448,52947.41
25-04-2018,BHARTIAIRTL,0.020188,9:20:00,405.5479,-2200,536.3636,43847.73
26-04-2018,TATACONSUM,0.011761,9:20:00,290.9978,1421.344,1416,82793.52
26-04-2018,INFY,0.011755,9:20:00,581.8256,-2200,655.5556,76461.38
26-04-2018,M&MFIN,0.049628,9:35:00,318.7674,12553.68,1685.714,107919.4
27-04-2018,YESBANK,0.035755,9:25:00,360.1745,5795.534,498.5915,36068.11
27-04-2018,KAJARIACER,0.014228,9:25:00,545.3119,-2200,655.5556,71501.44
27-04-2018,SHRIRAMFIN,0.015561,9:30:00,1610.442,-2200,406.8966,131273
27-04-2018,RELIANCE,0.014843,9:35:00,945.4035,2180.579,270.229,51240.82
30-04-2018,PCJEWELLER,0.026434,9:35:00,193.6873,19127.45,364.9485,14295.03
02-05-2018,TATAMOTORS,0.025852,9:20:00,345.1146,8586.616,769.5652,53500.17
02-05-2018,PCJEWELLER,0.024221,9:25:00,147.0858,23248.16,632.1429,18787.29
02-05-2018,BAJAJ-AUTO,0.022709,9:25:00,3000.143,5737.195,120.4082,72797.57
02-05-2018,DABUR,0.025176,9:40:00,378.9993,6433.735,804.5455,61225.91
03-05-2018,OIL,0.010147,9:25:00,223.4679,-2200,2723.077,122075.5
04-05-2018,PCJEWELLER,0.049815,9:25:00,129.5032,-2200,553.125,14547.19
04-05-2018,BHARTIAIRTL,0.015997,9:25:00,404.3692,11611.47,694.1176,56410.94
07-05-2018,PEL,0.017589,9:20:00,2502.131,-2200,91.70984,45936.54
07-05-2018,ICICIPRULI,0.016012,9:20:00,438.9749,-2200,498.5915,43876.06
07-05-2018,MCX,0.027761,9:30:00,761.5593,-2200,753.1915,114861.7
07-05-2018,PCJEWELLER,0.099914,9:40:00,218.5356,-2200,153.913,6864.522
08-05-2018,PCJEWELLER,0.077419,9:20:00,246.0938,14625.65,316.0714,15696.11
08-05-2018,FEDERALBNK,0.011858,9:25:00,102.1351,-2200,3218.182,65940.55
08-05-2018,LUPIN,0.0115,9:25:00,780.3273,4338.716,708,110660.4
08-05-2018,ICICIBANK,0.042098,9:35:00,306.2228,-2200,863.4146,53445.37
09-05-2018,HINDALCO,0.010892,9:20:00,243.4278,7040.565,931.5789,45889.58
09-05-2018,JUBLFOOD,0.011521,9:25:00,257.8202,-2200,823.2558,42504.7
10-05-2018,EICHERMOT,0.015982,9:20:00,3055.554,296.4465,83.88626,51521.26
10-05-2018,PCJEWELLER,0.034483,9:30:00,213.7914,-2200,907.6923,38976.31
11-05-2018,LTIM,0.020163,9:20:00,1599.27,-2200,368.75,118811.3
11-05-2018,PCJEWELLER,0.099785,9:25:00,219.4819,6773.851,337.1429,14942.17
11-05-2018,UJJIVAN,0.07718,9:25:00,411.9138,-2200,570.9677,47259
14-05-2018,TATACHEM,0.011991,9:35:00,781.9705,3953.623,1180,184552
14-05-2018,SUNTV,0.042026,9:40:00,952.4494,-2200,290.1639,55885.57
15-05-2018,HINDUNILVR,0.017592,9:20:00,1520.468,1757.165,148.1172,45263.12
15-05-2018,BEML,0.023526,9:25:00,1095.47,-2200,105.988,23612.01
15-05-2018,LTIM,0.013665,9:25:00,1648.847,10609.06,217.1779,71705.63
15-05-2018,KSCL,0.012859,9:25:00,509.374,-2200,956.7568,97522.22
16-05-2018,MUTHOOTFIN,0.013255,9:25:00,430.3351,5412.285,437.037,37781.85
17-05-2018,DIVISLAB,0.018667,9:20:00,1187.793,9126.199,260.2941,62595.53
17-05-2018,PCJEWELLER,0.013395,9:20:00,173.4042,7133.906,1180,41182
17-05-2018,BEML,0.037968,9:25:00,1115.586,8654.18,442.5,99155.4
18-05-2018,SUNPHARMA,0.018964,9:25:00,483.0434,22910.98,1311.111,126718.9
18-05-2018,OIL,0.01214,9:25:00,244.449,-2200,2528.571,123748.3
18-05-2018,BAJAJ-AUTO,0.010496,9:30:00,2863.115,-2200,160.9091,92426.18
21-05-2018,SBIN,0.019678,9:20:00,241.4909,-2200,1539.13,74878.7
21-05-2018,ULTRACEMCO,0.010651,9:20:00,3926.124,6484.588,57.84314,45926.29
21-05-2018,CANBK,0.021213,9:35:00,240.0949,-2200,1264.286,60913.29
21-05-2018,ICICIBANK,0.011884,9:40:00,291.117,-2200,2212.5,129077.2
22-05-2018,PETRONET,0.016651,9:35:00,213.3763,2342.934,753.1915,32183.87
